,trial,distance
0,1,54.965511322021484
1,2,64.18339538574219
2,3,63.041908264160156
3,4,59.38864517211914
4,5,61.258705139160156
5,6,69.49771118164062
6,7,58.87080764770508
7,8,37.71565246582031
8,9,83.75861358642578
9,10,47.30569076538086
10,11,78.06814575195312
11,12,95.83625030517578
12,13,46.252967834472656
13,14,82.83782196044922
14,15,64.31343841552734
15,16,66.74072265625
16,17,45.38969802856445
17,18,71.46711730957031
18,19,81.23466491699219
19,20,67.1278305053711
20,21,45.59864807128906
21,22,50.967323303222656
22,23,72.75090026855469
23,24,44.167564392089844
24,25,53.9686393737793
25,26,63.395179748535156
26,27,72.4294204711914
27,28,91.59065246582031
28,29,72.20204162597656
29,30,54.86844253540039
30,31,51.128231048583984
31,32,53.12251281738281
32,33,50.56404495239258
33,34,71.23147583007812
34,35,70.82850646972656
35,36,59.783485412597656
36,37,50.96779251098633
37,38,61.45421600341797
38,39,55.213470458984375
39,40,78.08155059814453
40,41,70.55925750732422
41,42,88.88253784179688
42,43,43.48846435546875
43,44,93.32714080810547
44,45,57.20539474487305
45,46,89.1509780883789
46,47,33.568443298339844
47,48,31.8138427734375
48,49,62.61542892456055
49,50,64.50636291503906
50,51,36.702816009521484
51,52,63.666786193847656
52,53,45.95374298095703
53,54,56.61637496948242
54,55,58.03049087524414
55,56,53.05257034301758
56,57,72.98316192626953
57,58,59.125606536865234
58,59,38.38108825683594
59,60,68.93656921386719
60,61,73.1146011352539
61,62,51.942970275878906
62,63,80.90669250488281
63,64,68.95140838623047
64,65,89.4022216796875
65,66,66.6208724975586
66,67,100.79194641113281
67,68,68.08576965332031
68,69,64.00314331054688
69,70,99.64137268066406
70,71,30.86502456665039
71,72,91.06084442138672
72,73,71.08267974853516
73,74,45.350502014160156
74,75,49.71354293823242
75,76,51.680782318115234
76,77,63.89479064941406
77,78,90.84494018554688
78,79,60.86164855957031
79,80,50.712242126464844
80,81,83.365966796875
81,82,57.97893524169922
82,84,54.18523025512695
83,85,48.33411407470703
84,86,67.77131652832031
85,90,78.00916290283203
86,91,63.500614166259766
87,93,52.164730072021484
88,94,56.810306549072266
89,97,46.5782585144043
90,98,51.50242614746094
91,99,68.53458404541016
92,100,70.01445770263672
93,102,43.45161056518555
94,103,82.2686538696289
95,106,79.32972717285156
96,107,38.26971435546875
97,109,79.58502960205078
98,111,58.004547119140625
99,112,67.1939468383789
100,113,59.572418212890625
101,114,107.15007019042969
102,115,71.49397277832031
103,118,61.823089599609375
104,121,60.51537322998047
105,122,73.50238800048828
106,123,42.340145111083984
107,126,74.67005920410156
108,127,75.8642578125
109,129,38.7593994140625
110,132,88.07760620117188
111,133,52.0259895324707
112,139,88.53524780273438
113,140,47.047672271728516
114,142,56.28844451904297
115,143,42.86505889892578
116,144,88.31690979003906
117,145,79.55254364013672
118,148,71.38917541503906
119,149,71.64563751220703
120,154,61.783233642578125
121,156,43.3673210144043
122,158,74.01881408691406
123,163,66.2878646850586
124,166,60.68380355834961
125,170,76.52058410644531
126,173,85.62548828125
127,179,76.02339935302734
128,183,48.36320877075195
129,186,65.10564422607422
130,190,82.94867706298828
131,192,60.56936264038086
132,196,54.635250091552734
133,207,50.149654388427734
134,210,59.33485412597656
135,214,71.77062225341797
136,215,63.72908401489258
137,223,77.60316467285156
138,254,88.71077728271484
139,283,52.334808349609375
140,289,53.48579788208008
141,297,68.78608703613281
142,302,80.94889068603516
143,306,79.3353042602539
144,307,67.7090835571289
145,316,82.7819595336914
146,319,67.07634735107422
147,326,77.50911712646484
148,332,93.65681457519531
149,380,86.14936828613281
